"","site","y.1","y.2","y.3","y.4","y.5","y.6","y.7","y.8","y.9","y.10","huella","altitud","duration_minutes.1","duration_minutes.2","duration_minutes.3","duration_minutes.4","duration_minutes.5","duration_minutes.6","duration_minutes.7","duration_minutes.8","duration_minutes.9","duration_minutes.10"
"829","12164_10",0,0,NA,NA,NA,NA,NA,NA,NA,NA,65,1418,2,23,NA,NA,NA,NA,NA,NA,NA,NA
"830","12164_11",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1418,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","12164_7",1,0,NA,NA,NA,NA,NA,NA,NA,NA,65,1418,60,35,NA,NA,NA,NA,NA,NA,NA,NA
"832","12164_8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1418,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","12165_10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1495,230,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","12165_2",0,0,NA,NA,NA,NA,NA,NA,NA,NA,62,1495,43,180,NA,NA,NA,NA,NA,NA,NA,NA
"835","12165_4",0,0,0,0,0,NA,NA,NA,NA,NA,62,1495,237,241,100,20,92,NA,NA,NA,NA,NA
"836","12165_5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1495,41,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","12165_9",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1495,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","12167_0",0,0,1,0,0,0,NA,NA,NA,NA,60,1555,9,10,3,5,5,5,NA,NA,NA,NA
"839","12167_1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,1555,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","12167_10",1,1,0,0,0,NA,NA,NA,NA,NA,60,1555,110,20,6,7,5,NA,NA,NA,NA,NA
"841","12168_0",0,0,0,NA,NA,NA,NA,NA,NA,NA,57,1557,5,5,5,NA,NA,NA,NA,NA,NA,NA
"842","12168_10",0,0,0,NA,NA,NA,NA,NA,NA,NA,57,1557,5,6,8,NA,NA,NA,NA,NA,NA,NA
"843","12169_1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1790,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","12179_0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,2447,180,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","12179_6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,2447,70,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","12180_10",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,2448,68,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","12180_11",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,2448,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","12180_2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,2448,65,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","12180_3",0,0,1,NA,NA,NA,NA,NA,NA,NA,57,2448,80,120,54,NA,NA,NA,NA,NA,NA,NA
"850","12180_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,2448,219,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","12181_6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,2498,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","12183_0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2744,280,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","12183_1",0,1,1,0,NA,NA,NA,NA,NA,NA,40,2744,149,240,155,221,NA,NA,NA,NA,NA,NA
"854","12183_10",0,0,1,0,0,0,NA,NA,NA,NA,40,2744,85,85,73,89,300,47,NA,NA,NA,NA
"855","12183_12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2744,193,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","12183_2",1,1,1,0,0,1,0,0,0,NA,40,2744,143,206,93,40,26,30,30,10,5,NA
"857","12183_4",1,0,0,0,0,1,0,1,1,NA,40,2744,300,60,92,30,59,180,20,60,240,NA
"858","12183_5",0,0,NA,NA,NA,NA,NA,NA,NA,NA,40,2744,170,11,NA,NA,NA,NA,NA,NA,NA,NA
"859","12183_6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2744,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","12183_7",1,0,0,0,0,1,1,1,0,NA,40,2744,288,9,43,112,242,4,88,300,240,NA
"861","12183_8",1,1,1,NA,NA,NA,NA,NA,NA,NA,40,2744,87,39,269,NA,NA,NA,NA,NA,NA,NA
"862","12183_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2744,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","12184_3",0,1,NA,NA,NA,NA,NA,NA,NA,NA,25,2848,67,60,NA,NA,NA,NA,NA,NA,NA,NA
"864","12184_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2848,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","12191_0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,3820,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","12191_1",0,0,0,0,NA,NA,NA,NA,NA,NA,71,3820,21,10,45,40,NA,NA,NA,NA,NA,NA
"867","12191_10",0,1,0,0,NA,NA,NA,NA,NA,NA,71,3820,100,12,3,35,NA,NA,NA,NA,NA,NA
"868","12191_12",0,0,NA,NA,NA,NA,NA,NA,NA,NA,71,3820,11,8,NA,NA,NA,NA,NA,NA,NA,NA
"869","12191_2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,3820,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","12191_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,3820,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","12191_6",1,0,1,1,NA,NA,NA,NA,NA,NA,71,3820,81,30,10,21,NA,NA,NA,NA,NA,NA
"872","12191_7",1,1,0,1,NA,NA,NA,NA,NA,NA,71,3820,9,7,15,15,NA,NA,NA,NA,NA,NA
"873","12191_8",1,1,NA,NA,NA,NA,NA,NA,NA,NA,71,3820,25,136,NA,NA,NA,NA,NA,NA,NA,NA
"874","12191_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,3820,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","12293_1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,1235,88,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","12293_4",0,0,NA,NA,NA,NA,NA,NA,NA,NA,60,1235,58,65,NA,NA,NA,NA,NA,NA,NA,NA
"877","12294_4",0,0,NA,NA,NA,NA,NA,NA,NA,NA,60,1285,60,60,NA,NA,NA,NA,NA,NA,NA,NA
"878","12301_3",1,0,NA,NA,NA,NA,NA,NA,NA,NA,65,1413,173,2,NA,NA,NA,NA,NA,NA,NA,NA
"879","12301_8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1413,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","12302_10",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1383,120,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","12302_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1383,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","12302_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1383,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","12303_3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,1512,185,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","12305_10",1,1,NA,NA,NA,NA,NA,NA,NA,NA,65,1487,51,50,NA,NA,NA,NA,NA,NA,NA,NA
"885","12305_3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1487,73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","12307_10",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,1665,240,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","12307_4",0,1,0,0,0,NA,NA,NA,NA,NA,60,1665,60,30,3,3,300,NA,NA,NA,NA,NA
"888","12307_5",0,0,0,NA,NA,NA,NA,NA,NA,NA,60,1665,240,101,9,NA,NA,NA,NA,NA,NA,NA
"889","12307_6",0,0,0,0,1,0,NA,NA,NA,NA,60,1665,150,240,60,146,102,106,NA,NA,NA,NA
"890","12307_8",0,0,0,NA,NA,NA,NA,NA,NA,NA,60,1665,120,180,90,NA,NA,NA,NA,NA,NA,NA
"891","12307_9",0,0,0,0,0,0,0,0,0,NA,60,1665,240,240,9,28,83,135,240,90,120,NA
"892","12309_0",0,0,0,NA,NA,NA,NA,NA,NA,NA,54,1675,5,5,5,NA,NA,NA,NA,NA,NA,NA
"893","12309_10",0,0,0,NA,NA,NA,NA,NA,NA,NA,54,1675,7,4,4,NA,NA,NA,NA,NA,NA,NA
"894","12314_0",0,1,0,NA,NA,NA,NA,NA,NA,NA,57,2350,5,5,5,NA,NA,NA,NA,NA,NA,NA
"895","12314_1",0,0,0,NA,NA,NA,NA,NA,NA,NA,57,2350,5,5,5,NA,NA,NA,NA,NA,NA,NA
"896","12314_11",0,0,0,NA,NA,NA,NA,NA,NA,NA,57,2350,12,8,5,NA,NA,NA,NA,NA,NA,NA
"897","12317_8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,2391,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","12326_0",0,0,0,1,NA,NA,NA,NA,NA,NA,25,3112,25,35,250,124,NA,NA,NA,NA,NA,NA
"899","12326_1",0,0,1,1,NA,NA,NA,NA,NA,NA,25,3112,151,123,210,137,NA,NA,NA,NA,NA,NA
"900","12326_10",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3112,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","12326_12",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3112,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","12326_2",1,0,NA,NA,NA,NA,NA,NA,NA,NA,25,3112,200,30,NA,NA,NA,NA,NA,NA,NA,NA
"903","12326_3",1,1,1,NA,NA,NA,NA,NA,NA,NA,25,3112,120,180,60,NA,NA,NA,NA,NA,NA,NA
"904","12326_4",0,0,NA,NA,NA,NA,NA,NA,NA,NA,25,3112,48,8,NA,NA,NA,NA,NA,NA,NA,NA
"905","12326_5",1,0,0,NA,NA,NA,NA,NA,NA,NA,25,3112,90,93,135,NA,NA,NA,NA,NA,NA,NA
"906","12326_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3112,223,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","12331_10",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,3874,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","12332_0",1,1,1,0,1,1,1,NA,NA,NA,62,3860,46,45,10,5,16,51,54,NA,NA,NA
"909","12332_1",1,1,1,1,1,1,0,1,1,1,62,3860,31,30,32,54,15,38,5,30,10,30
"910","12332_10",1,1,0,0,1,0,1,1,1,1,62,3860,31,23,40,67,24,2,58,7,52,40
"911","12332_11",1,1,1,1,1,1,0,1,1,1,62,3860,180,28,20,23,8,7,64,25,30,10
"912","12332_12",0,1,1,0,1,1,1,NA,NA,NA,62,3860,8,50,32,23,5,118,33,NA,NA,NA
"913","12332_2",0,1,1,1,1,1,1,0,1,NA,62,3860,16,29,7,25,90,13,9,15,117,NA
"914","12332_3",1,1,1,0,0,0,1,1,NA,NA,62,3860,58,105,36,2,60,60,15,33,NA,NA
"915","12332_4",1,0,0,1,1,1,0,0,1,1,62,3860,55,10,83,86,60,30,180,90,9,13
"916","12332_5",1,1,1,1,1,1,1,0,1,NA,62,3860,26,3,16,6,60,12,60,8,12,NA
"917","12332_6",1,1,1,1,1,1,0,1,1,1,62,3860,15,13,22,30,27,20,80,30,35,22
"918","12332_7",1,1,1,1,1,1,1,1,0,1,62,3860,81,45,30,240,60,12,14,2,22,30
"919","12332_8",0,1,1,1,1,0,1,NA,NA,NA,62,3860,10,22,60,13,24,15,36,NA,NA,NA
"920","12332_9",1,0,1,0,1,1,0,NA,NA,NA,62,3860,240,31,20,38,85,85,38,NA,NA,NA
"921","12438_10",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1374,142,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","12438_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1374,121,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","12450_0",0,0,0,NA,NA,NA,NA,NA,NA,NA,57,1788,5,5,5,NA,NA,NA,NA,NA,NA,NA
"924","12450_10",0,0,0,NA,NA,NA,NA,NA,NA,NA,57,1788,5,3,5,NA,NA,NA,NA,NA,NA,NA
"925","12454_0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,54,2203.5,20,60,NA,NA,NA,NA,NA,NA,NA,NA
"926","12454_11",0,1,NA,NA,NA,NA,NA,NA,NA,NA,54,2203.5,7,5,NA,NA,NA,NA,NA,NA,NA,NA
"927","12454_3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,2203.5,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","12454_4",1,0,0,NA,NA,NA,NA,NA,NA,NA,54,2203.5,71,10,7,NA,NA,NA,NA,NA,NA,NA
"929","12454_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,2203.5,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","12455_0",0,0,0,NA,NA,NA,NA,NA,NA,NA,54,2343,5,5,5,NA,NA,NA,NA,NA,NA,NA
"931","12455_1",0,0,0,NA,NA,NA,NA,NA,NA,NA,54,2343,5,5,5,NA,NA,NA,NA,NA,NA,NA
"932","12455_11",0,0,0,NA,NA,NA,NA,NA,NA,NA,54,2343,9,6,4,NA,NA,NA,NA,NA,NA,NA
"933","12462_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,2544,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","12467_0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,3397.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","12467_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,3397.5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","12467_6",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,3397.5,39,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","12468_0",1,1,1,1,0,1,0,1,1,0,57,3513,41,56,122,46,50,133,60,202,116,60
"938","12468_1",0,0,0,1,0,1,0,1,1,1,57,3513,41,30,60,88,52,25,93,108,160,36
"939","12468_10",1,0,0,0,1,0,1,1,1,0,57,3513,15,27,216,75,180,60,100,131,271,203
"940","12468_11",0,0,1,0,1,1,1,0,0,0,57,3513,72,19,143,27,188,22,141,300,180,44
"941","12468_12",0,0,0,0,0,0,NA,NA,NA,NA,57,3513,226,180,211,50,6,129,NA,NA,NA,NA
"942","12468_2",0,0,1,1,0,1,0,0,1,1,57,3513,33,18,31,120,55,120,71,55,60,119
"943","12468_3",0,1,0,0,0,0,0,0,0,0,57,3513,86,46,30,240,97,43,40,30,15,30
"944","12468_4",0,1,0,0,0,0,1,0,0,NA,57,3513,18,120,102,14,52,120,5,240,109,NA
"945","12468_5",0,1,0,1,0,0,0,1,0,1,57,3513,254,282,84,7,8,40,300,193,44,197
"946","12468_6",1,0,1,1,1,1,0,0,0,1,57,3513,185,12,17,38,39,240,30,5,139,111
"947","12468_7",0,0,0,0,0,1,1,0,1,1,57,3513,25,49,210,35,2,95,56,63,28,55
"948","12468_8",1,0,0,0,1,1,0,1,0,1,57,3513,45,35,26,14,45,72,122,64,46,61
"949","12468_9",1,0,0,0,0,1,0,1,1,1,57,3513,120,180,6,11,41,48,60,75,75,90
"950","12469_0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,3772,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","12469_11",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,3772,150,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952","12469_7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,3772,69,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","12471_1",0,0,0,NA,NA,NA,NA,NA,NA,NA,57,3973,20,2,10,NA,NA,NA,NA,NA,NA,NA
"954","12471_11",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,3973,109,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","12471_2",0,0,NA,NA,NA,NA,NA,NA,NA,NA,57,3973,13,13,NA,NA,NA,NA,NA,NA,NA,NA
"956","12471_3",0,0,NA,NA,NA,NA,NA,NA,NA,NA,57,3973,24,48,NA,NA,NA,NA,NA,NA,NA,NA
"957","12471_6",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,3973,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","12471_7",0,0,0,0,0,0,0,0,NA,NA,57,3973,20,19,15,57,2,51,17,29,NA,NA
"959","12471_8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,3973,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","12472_0",1,0,NA,NA,NA,NA,NA,NA,NA,NA,62,3901,49,41,NA,NA,NA,NA,NA,NA,NA,NA
"961","12472_1",1,1,NA,NA,NA,NA,NA,NA,NA,NA,62,3901,7,75,NA,NA,NA,NA,NA,NA,NA,NA
"962","12472_10",1,0,1,NA,NA,NA,NA,NA,NA,NA,62,3901,95,6,48,NA,NA,NA,NA,NA,NA,NA
"963","12472_11",1,1,1,1,1,1,1,1,0,1,62,3901,47,15,27,29,19,20,69,60,58,20
"964","12472_12",0,1,NA,NA,NA,NA,NA,NA,NA,NA,62,3901,9,22,NA,NA,NA,NA,NA,NA,NA,NA
"965","12472_5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,3901,104,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","12472_7",1,1,NA,NA,NA,NA,NA,NA,NA,NA,62,3901,5,15,NA,NA,NA,NA,NA,NA,NA,NA
"967","12472_8",1,1,0,1,1,1,NA,NA,NA,NA,62,3901,15,7,20,91,111,46,NA,NA,NA,NA
"968","12472_9",1,0,NA,NA,NA,NA,NA,NA,NA,NA,62,3901,79,3,NA,NA,NA,NA,NA,NA,NA,NA
"969","12473_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,3833,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","12583_6",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1425.5,169,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","12596_0",0,0,0,0,0,0,NA,NA,NA,NA,51,2206,5,5,5,5,5,5,NA,NA,NA,NA
"972","12596_1",0,0,0,0,0,0,NA,NA,NA,NA,51,2206,5,5,5,5,5,5,NA,NA,NA,NA
"973","12596_11",0,0,0,0,0,0,NA,NA,NA,NA,51,2206,9,11,5,7,3,6,NA,NA,NA,NA
"974","12596_7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,2206,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","12596_9",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,2206,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","12610_1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,34,3858,5,20,NA,NA,NA,NA,NA,NA,NA,NA
"977","12610_12",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,3858,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","12610_7",0,0,1,0,1,1,1,0,1,1,34,3858,21,10,5,14,117,2,30,4,26,60
"979","12611_1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,31,3815,32,16,NA,NA,NA,NA,NA,NA,NA,NA
"980","12611_10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,3815,95,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","12611_11",1,1,1,0,NA,NA,NA,NA,NA,NA,31,3815,160,5,3,27,NA,NA,NA,NA,NA,NA
"982","12611_2",1,0,NA,NA,NA,NA,NA,NA,NA,NA,31,3815,291,28,NA,NA,NA,NA,NA,NA,NA,NA
"983","12611_6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,3815,41,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","12611_7",0,0,0,1,0,1,1,NA,NA,NA,31,3815,50,33,15,7,39,64,25,NA,NA,NA
"985","12611_8",1,1,0,NA,NA,NA,NA,NA,NA,NA,31,3815,10,235,31,NA,NA,NA,NA,NA,NA,NA
"986","12612_0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,3975,42,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","12612_1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,3975,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","12612_7",0,0,NA,NA,NA,NA,NA,NA,NA,NA,60,3975,27,7,NA,NA,NA,NA,NA,NA,NA,NA
"989","12612_8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,3975,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","12719_5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,1523,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","12724_0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1442.5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","12724_1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1442.5,170,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","12724_6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1442.5,120,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","12724_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1442.5,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995","12732_10",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,2058,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","12737_0",0,0,0,0,0,0,0,0,0,0,54,2142,5,5,5,5,5,5,5,5,5,5
"997","12737_1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,2142,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998","12737_10",0,0,0,0,0,0,0,0,0,1,54,2142,5,6,5,7,14,10,5,5,10,11
"999","12737_2",0,0,0,0,0,0,0,0,0,0,54,2142,5,5,5,5,5,5,5,5,5,5
"1000","12737_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,2142,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001","12737_5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,2142,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002","12737_8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,2142,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003","12738_1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,2388,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004","12738_11",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,2388,144,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","12739_0",0,0,0,NA,NA,NA,NA,NA,NA,NA,34,2392,5,6,5,NA,NA,NA,NA,NA,NA,NA
"1006","12739_1",0,0,0,0,NA,NA,NA,NA,NA,NA,34,2392,5,5,5,5,NA,NA,NA,NA,NA,NA
"1007","12739_11",0,0,0,NA,NA,NA,NA,NA,NA,NA,34,2392,5,6,4,NA,NA,NA,NA,NA,NA,NA
"1008","12752_8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,4006,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","12753_0",1,1,1,NA,NA,NA,NA,NA,NA,NA,31,3999,120,150,8,NA,NA,NA,NA,NA,NA,NA
"1010","12753_1",0,1,1,0,1,1,0,NA,NA,NA,31,3999,40,40,21,3,52,120,30,NA,NA,NA
"1011","12753_11",1,0,1,0,0,1,0,0,0,0,31,3999,123,39,120,8,12,60,58,17,6,20
"1012","12753_12",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,3999,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","12753_2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,3999,180,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","12753_3",0,0,1,1,NA,NA,NA,NA,NA,NA,31,3999,18,25,25,64,NA,NA,NA,NA,NA,NA
"1015","12753_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,3999,63,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","12753_5",1,1,0,NA,NA,NA,NA,NA,NA,NA,31,3999,40,14,45,NA,NA,NA,NA,NA,NA,NA
"1017","12753_6",0,0,1,1,1,NA,NA,NA,NA,NA,31,3999,7,4,6,45,30,NA,NA,NA,NA,NA
"1018","12753_7",1,0,0,1,1,NA,NA,NA,NA,NA,31,3999,134,240,35,246,69,NA,NA,NA,NA,NA
"1019","12753_8",0,0,NA,NA,NA,NA,NA,NA,NA,NA,31,3999,46,15,NA,NA,NA,NA,NA,NA,NA,NA
"1020","12753_9",1,1,0,NA,NA,NA,NA,NA,NA,NA,31,3999,120,129,11,NA,NA,NA,NA,NA,NA,NA
"1021","12865_6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1471,70,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022","12865_8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1471,66,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","12866_0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1606,81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","12866_10",1,1,NA,NA,NA,NA,NA,NA,NA,NA,62,1606,100,120,NA,NA,NA,NA,NA,NA,NA,NA
"1025","12866_11",1,1,1,NA,NA,NA,NA,NA,NA,NA,62,1606,120,120,120,NA,NA,NA,NA,NA,NA,NA
"1026","12866_2",1,1,NA,NA,NA,NA,NA,NA,NA,NA,62,1606,200,180,NA,NA,NA,NA,NA,NA,NA,NA
"1027","12866_3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1606,180,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028","12866_4",1,1,NA,NA,NA,NA,NA,NA,NA,NA,62,1606,180,60,NA,NA,NA,NA,NA,NA,NA,NA
"1029","12866_5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1606,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","12866_9",1,1,1,1,1,NA,NA,NA,NA,NA,62,1606,100,150,100,60,120,NA,NA,NA,NA,NA
"1031","12868_0",0,0,0,0,0,NA,NA,NA,NA,NA,62,1673,300,180,180,180,180,NA,NA,NA,NA,NA
"1032","12868_1",0,0,0,0,NA,NA,NA,NA,NA,NA,62,1673,10,25,1,17,NA,NA,NA,NA,NA,NA
"1033","12872_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1946,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034","12872_5",1,0,NA,NA,NA,NA,NA,NA,NA,NA,34,1946,200,163,NA,NA,NA,NA,NA,NA,NA,NA
"1035","12874_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,2042,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","12878_0",0,0,0,NA,NA,NA,NA,NA,NA,NA,51,1935,5,5,5,NA,NA,NA,NA,NA,NA,NA
